Date,Flight Count,Carrier Type,Year,Month,Week,Day,Day of Week
2022-06-13,492,Low-cost,2022,6,24,13,Mon
2022-06-14,483,Low-cost,2022,6,24,14,Tue
2022-06-15,482,Low-cost,2022,6,24,15,Wed
2022-06-16,487,Low-cost,2022,6,24,16,Thu
2022-06-17,493,Low-cost,2022,6,24,17,Fri
2022-06-18,447,Low-cost,2022,6,24,18,Sat
2022-06-19,491,Low-cost,2022,6,24,19,Sun
2022-06-20,492,Low-cost,2022,6,25,20,Mon
2022-06-21,483,Low-cost,2022,6,25,21,Tue
2022-06-22,483,Low-cost,2022,6,25,22,Wed
2022-06-23,487,Low-cost,2022,6,25,23,Thu
2022-06-24,493,Low-cost,2022,6,25,24,Fri
2022-06-25,447,Low-cost,2022,6,25,25,Sat
2022-06-26,491,Low-cost,2022,6,25,26,Sun
2022-06-27,490,Low-cost,2022,6,26,27,Mon
2022-06-28,482,Low-cost,2022,6,26,28,Tue
2022-06-29,482,Low-cost,2022,6,26,29,Wed
2022-06-30,486,Low-cost,2022,6,26,30,Thu
2022-07-01,494,Low-cost,2022,7,26,1,Fri
2022-07-02,449,Low-cost,2022,7,26,2,Sat
2022-07-03,488,Low-cost,2022,7,26,3,Sun
2022-07-04,487,Low-cost,2022,7,27,4,Mon
2022-07-05,491,Low-cost,2022,7,27,5,Tue
2022-07-06,489,Low-cost,2022,7,27,6,Wed
2022-07-07,493,Low-cost,2022,7,27,7,Thu
2022-07-08,499,Low-cost,2022,7,27,8,Fri
2022-07-09,452,Low-cost,2022,7,27,9,Sat
2022-07-10,499,Low-cost,2022,7,27,10,Sun
2022-07-11,499,Low-cost,2022,7,28,11,Mon
2022-07-12,489,Low-cost,2022,7,28,12,Tue
2022-07-13,490,Low-cost,2022,7,28,13,Wed
2022-07-14,494,Low-cost,2022,7,28,14,Thu
2022-07-15,499,Low-cost,2022,7,28,15,Fri
2022-07-16,452,Low-cost,2022,7,28,16,Sat
2022-07-17,499,Low-cost,2022,7,28,17,Sun
2022-07-18,498,Low-cost,2022,7,29,18,Mon
2022-07-19,490,Low-cost,2022,7,29,19,Tue
2022-07-20,490,Low-cost,2022,7,29,20,Wed
2022-07-21,494,Low-cost,2022,7,29,21,Thu
2022-07-22,499,Low-cost,2022,7,29,22,Fri
2022-07-23,451,Low-cost,2022,7,29,23,Sat
2022-07-24,498,Low-cost,2022,7,29,24,Sun
2022-07-25,497,Low-cost,2022,7,30,25,Mon
2022-07-26,489,Low-cost,2022,7,30,26,Tue
2022-07-27,489,Low-cost,2022,7,30,27,Wed
2022-07-28,493,Low-cost,2022,7,30,28,Thu
2022-07-29,499,Low-cost,2022,7,30,29,Fri
2022-07-30,451,Low-cost,2022,7,30,30,Sat
2022-07-31,499,Low-cost,2022,7,30,31,Sun
2022-08-01,498,Low-cost,2022,8,31,1,Mon
2022-08-02,489,Low-cost,2022,8,31,2,Tue
2022-08-03,489,Low-cost,2022,8,31,3,Wed
2022-08-04,495,Low-cost,2022,8,31,4,Thu
2022-08-05,500,Low-cost,2022,8,31,5,Fri
2022-08-06,452,Low-cost,2022,8,31,6,Sat
2022-08-07,499,Low-cost,2022,8,31,7,Sun
2022-08-08,499,Low-cost,2022,8,32,8,Mon
2022-08-09,485,Low-cost,2022,8,32,9,Tue
2022-08-10,487,Low-cost,2022,8,32,10,Wed
2022-08-11,495,Low-cost,2022,8,32,11,Thu
2022-08-12,499,Low-cost,2022,8,32,12,Fri
2022-08-13,453,Low-cost,2022,8,32,13,Sat
2022-08-14,500,Low-cost,2022,8,32,14,Sun
2022-08-15,498,Low-cost,2022,8,33,15,Mon
2022-08-16,486,Low-cost,2022,8,33,16,Tue
2022-08-17,488,Low-cost,2022,8,33,17,Wed
2022-08-18,495,Low-cost,2022,8,33,18,Thu
2022-08-19,500,Low-cost,2022,8,33,19,Fri
2022-08-20,453,Low-cost,2022,8,33,20,Sat
2022-08-21,500,Low-cost,2022,8,33,21,Sun
2022-08-22,498,Low-cost,2022,8,34,22,Mon
2022-08-23,484,Low-cost,2022,8,34,23,Tue
2022-08-24,486,Low-cost,2022,8,34,24,Wed
2022-08-25,495,Low-cost,2022,8,34,25,Thu
2022-08-26,499,Low-cost,2022,8,34,26,Fri
2022-08-27,452,Low-cost,2022,8,34,27,Sat
2022-08-28,500,Low-cost,2022,8,34,28,Sun
2022-08-29,498,Low-cost,2022,8,35,29,Mon
2022-08-30,485,Low-cost,2022,8,35,30,Tue
2022-08-31,486,Low-cost,2022,8,35,31,Wed
2022-09-01,495,Low-cost,2022,9,35,1,Thu
2022-09-02,499,Low-cost,2022,9,35,2,Fri
2022-09-03,453,Low-cost,2022,9,35,3,Sat
2022-09-04,456,Low-cost,2022,9,35,4,Sun
2022-09-05,496,Low-cost,2022,9,36,5,Mon
2022-09-06,478,Low-cost,2022,9,36,6,Tue
2022-09-07,492,Low-cost,2022,9,36,7,Wed
2022-09-08,519,Low-cost,2022,9,36,8,Thu
2022-09-09,526,Low-cost,2022,9,36,9,Fri
2022-09-10,468,Low-cost,2022,9,36,10,Sat
2022-09-11,517,Low-cost,2022,9,36,11,Sun
2022-09-12,526,Low-cost,2022,9,37,12,Mon
2022-09-13,494,Low-cost,2022,9,37,13,Tue
2022-09-14,494,Low-cost,2022,9,37,14,Wed
2022-09-15,520,Low-cost,2022,9,37,15,Thu
2022-09-16,523,Low-cost,2022,9,37,16,Fri
2022-09-17,465,Low-cost,2022,9,37,17,Sat
2022-09-18,513,Low-cost,2022,9,37,18,Sun
2022-09-19,523,Low-cost,2022,9,38,19,Mon
2022-09-20,490,Low-cost,2022,9,38,20,Tue
2022-09-21,496,Low-cost,2022,9,38,21,Wed
2022-09-22,520,Low-cost,2022,9,38,22,Thu
2022-09-23,525,Low-cost,2022,9,38,23,Fri
2022-09-24,469,Low-cost,2022,9,38,24,Sat
2022-09-25,516,Low-cost,2022,9,38,25,Sun
2022-09-26,528,Low-cost,2022,9,39,26,Mon
2022-09-27,496,Low-cost,2022,9,39,27,Tue
2022-09-28,501,Low-cost,2022,9,39,28,Wed
2022-09-29,524,Low-cost,2022,9,39,29,Thu
2022-09-30,529,Low-cost,2022,9,39,30,Fri
2022-10-01,474,Low-cost,2022,10,39,1,Sat
2022-10-02,520,Low-cost,2022,10,39,2,Sun
2022-10-03,529,Low-cost,2022,10,40,3,Mon
2022-10-04,496,Low-cost,2022,10,40,4,Tue
2022-10-05,500,Low-cost,2022,10,40,5,Wed
2022-10-06,521,Low-cost,2022,10,40,6,Thu
2022-10-07,534,Low-cost,2022,10,40,7,Fri
2022-10-08,472,Low-cost,2022,10,40,8,Sat
2022-10-09,520,Low-cost,2022,10,40,9,Sun
2022-10-10,535,Low-cost,2022,10,41,10,Mon
2022-10-11,520,Low-cost,2022,10,41,11,Tue
2022-10-12,526,Low-cost,2022,10,41,12,Wed
2022-10-13,528,Low-cost,2022,10,41,13,Thu
2022-10-14,533,Low-cost,2022,10,41,14,Fri
2022-10-15,471,Low-cost,2022,10,41,15,Sat
2022-10-16,519,Low-cost,2022,10,41,16,Sun
2022-10-17,532,Low-cost,2022,10,42,17,Mon
2022-10-18,518,Low-cost,2022,10,42,18,Tue
2022-10-19,524,Low-cost,2022,10,42,19,Wed
2022-10-20,526,Low-cost,2022,10,42,20,Thu
2022-10-21,530,Low-cost,2022,10,42,21,Fri
2022-10-22,474,Low-cost,2022,10,42,22,Sat
2022-10-23,519,Low-cost,2022,10,42,23,Sun
2022-10-24,532,Low-cost,2022,10,43,24,Mon
2022-10-25,518,Low-cost,2022,10,43,25,Tue
2022-10-26,523,Low-cost,2022,10,43,26,Wed
2022-10-27,526,Low-cost,2022,10,43,27,Thu
2022-10-28,531,Low-cost,2022,10,43,28,Fri
2022-10-29,474,Low-cost,2022,10,43,29,Sat
2022-10-30,520,Low-cost,2022,10,43,30,Sun
2022-10-31,534,Low-cost,2022,10,44,31,Mon
2022-11-01,521,Low-cost,2022,11,44,1,Tue
2022-11-02,523,Low-cost,2022,11,44,2,Wed
2022-11-03,525,Low-cost,2022,11,44,3,Thu
2022-11-04,526,Low-cost,2022,11,44,4,Fri
2022-11-05,468,Low-cost,2022,11,44,5,Sat
2022-11-06,501,Low-cost,2022,11,44,6,Sun
2022-11-07,512,Low-cost,2022,11,45,7,Mon
2022-11-08,501,Low-cost,2022,11,45,8,Tue
2022-11-09,502,Low-cost,2022,11,45,9,Wed
2022-11-10,509,Low-cost,2022,11,45,10,Thu
2022-11-11,518,Low-cost,2022,11,45,11,Fri
2022-11-12,483,Low-cost,2022,11,45,12,Sat
2022-11-13,511,Low-cost,2022,11,45,13,Sun
2022-11-14,518,Low-cost,2022,11,46,14,Mon
2022-11-15,503,Low-cost,2022,11,46,15,Tue
2022-11-16,501,Low-cost,2022,11,46,16,Wed
2022-11-17,511,Low-cost,2022,11,46,17,Thu
2022-11-18,518,Low-cost,2022,11,46,18,Fri
2022-11-19,484,Low-cost,2022,11,46,19,Sat
2022-11-20,513,Low-cost,2022,11,46,20,Sun
2022-11-21,517,Low-cost,2022,11,47,21,Mon
2022-11-22,502,Low-cost,2022,11,47,22,Tue
2022-11-23,502,Low-cost,2022,11,47,23,Wed
2022-11-24,442,Low-cost,2022,11,47,24,Thu
2022-11-25,504,Low-cost,2022,11,47,25,Fri
2022-11-26,484,Low-cost,2022,11,47,26,Sat
2022-11-27,502,Low-cost,2022,11,47,27,Sun
2022-11-28,505,Low-cost,2022,11,48,28,Mon
2022-11-29,514,Low-cost,2022,11,48,29,Tue
2022-11-30,499,Low-cost,2022,11,48,30,Wed
2022-12-01,503,Low-cost,2022,12,48,1,Thu
2022-12-02,508,Low-cost,2022,12,48,2,Fri
2022-12-03,479,Low-cost,2022,12,48,3,Sat
2022-12-04,516,Low-cost,2022,12,48,4,Sun
2022-12-05,514,Low-cost,2022,12,49,5,Mon
2022-12-06,503,Low-cost,2022,12,49,6,Tue
2022-12-07,489,Low-cost,2022,12,49,7,Wed
2022-12-08,502,Low-cost,2022,12,49,8,Thu
2022-12-09,510,Low-cost,2022,12,49,9,Fri
2022-12-10,479,Low-cost,2022,12,49,10,Sat
2022-12-11,513,Low-cost,2022,12,49,11,Sun
2022-12-12,507,Low-cost,2022,12,50,12,Mon
2022-12-13,494,Low-cost,2022,12,50,13,Tue
2022-12-14,495,Low-cost,2022,12,50,14,Wed
2022-12-15,508,Low-cost,2022,12,50,15,Thu
2022-12-16,522,Low-cost,2022,12,50,16,Fri
2022-12-17,485,Low-cost,2022,12,50,17,Sat
2022-12-18,518,Low-cost,2022,12,50,18,Sun
2022-12-19,519,Low-cost,2022,12,51,19,Mon
2022-12-20,508,Low-cost,2022,12,51,20,Tue
2022-12-21,503,Low-cost,2022,12,51,21,Wed
2022-12-22,507,Low-cost,2022,12,51,22,Thu
2022-12-23,509,Low-cost,2022,12,51,23,Fri
2022-12-24,466,Low-cost,2022,12,51,24,Sat
2022-12-25,477,Low-cost,2022,12,51,25,Sun
2022-12-26,508,Low-cost,2022,12,52,26,Mon
2022-12-27,500,Low-cost,2022,12,52,27,Tue
2022-12-28,502,Low-cost,2022,12,52,28,Wed
2022-12-29,507,Low-cost,2022,12,52,29,Thu
2022-12-30,510,Low-cost,2022,12,52,30,Fri
2022-12-31,466,Low-cost,2022,12,52,31,Sat
2023-01-01,512,Low-cost,2023,1,52,1,Sun
2023-01-02,509,Low-cost,2023,1,1,2,Mon
2023-01-03,512,Low-cost,2023,1,1,3,Tue
2023-01-04,490,Low-cost,2023,1,1,4,Wed
2023-01-05,503,Low-cost,2023,1,1,5,Thu
2023-01-06,516,Low-cost,2023,1,1,6,Fri
2023-01-07,460,Low-cost,2023,1,1,7,Sat
2023-01-08,494,Low-cost,2023,1,1,8,Sun
2023-01-09,515,Low-cost,2023,1,2,9,Mon
2023-01-10,493,Low-cost,2023,1,2,10,Tue
2023-01-11,492,Low-cost,2023,1,2,11,Wed
2023-01-12,510,Low-cost,2023,1,2,12,Thu
2023-01-13,515,Low-cost,2023,1,2,13,Fri
2023-01-14,460,Low-cost,2023,1,2,14,Sat
2023-01-15,493,Low-cost,2023,1,2,15,Sun
2023-01-16,517,Low-cost,2023,1,3,16,Mon
2023-01-17,489,Low-cost,2023,1,3,17,Tue
2023-01-18,491,Low-cost,2023,1,3,18,Wed
2023-01-19,510,Low-cost,2023,1,3,19,Thu
2023-01-20,516,Low-cost,2023,1,3,20,Fri
2023-01-21,457,Low-cost,2023,1,3,21,Sat
2023-01-22,493,Low-cost,2023,1,3,22,Sun
2023-01-23,515,Low-cost,2023,1,4,23,Mon
2023-01-24,486,Low-cost,2023,1,4,24,Tue
2023-01-25,491,Low-cost,2023,1,4,25,Wed
2023-01-26,508,Low-cost,2023,1,4,26,Thu
2023-01-27,513,Low-cost,2023,1,4,27,Fri
2023-01-28,458,Low-cost,2023,1,4,28,Sat
2023-01-29,491,Low-cost,2023,1,4,29,Sun
2023-01-30,513,Low-cost,2023,1,5,30,Mon
2023-01-31,487,Low-cost,2023,1,5,31,Tue
2023-02-01,491,Low-cost,2023,2,5,1,Wed
2023-02-02,509,Low-cost,2023,2,5,2,Thu
2023-02-03,514,Low-cost,2023,2,5,3,Fri
2023-02-04,459,Low-cost,2023,2,5,4,Sat
2023-02-05,492,Low-cost,2023,2,5,5,Sun
2023-02-06,516,Low-cost,2023,2,6,6,Mon
2023-02-07,488,Low-cost,2023,2,6,7,Tue
2023-02-08,484,Low-cost,2023,2,6,8,Wed
2023-02-09,505,Low-cost,2023,2,6,9,Thu
2023-02-10,510,Low-cost,2023,2,6,10,Fri
2023-02-11,455,Low-cost,2023,2,6,11,Sat
2023-02-12,486,Low-cost,2023,2,6,12,Sun
2023-02-13,511,Low-cost,2023,2,7,13,Mon
2023-02-14,490,Low-cost,2023,2,7,14,Tue
2023-02-15,489,Low-cost,2023,2,7,15,Wed
2023-02-16,512,Low-cost,2023,2,7,16,Thu
2023-02-17,520,Low-cost,2023,2,7,17,Fri
2023-02-18,465,Low-cost,2023,2,7,18,Sat
2023-02-19,493,Low-cost,2023,2,7,19,Sun
2023-02-20,518,Low-cost,2023,2,8,20,Mon
2023-02-21,508,Low-cost,2023,2,8,21,Tue
2023-02-22,507,Low-cost,2023,2,8,22,Wed
2023-02-23,514,Low-cost,2023,2,8,23,Thu
2023-02-24,519,Low-cost,2023,2,8,24,Fri
2023-02-25,463,Low-cost,2023,2,8,25,Sat
2023-02-26,493,Low-cost,2023,2,8,26,Sun
2023-02-27,518,Low-cost,2023,2,9,27,Mon
2023-02-28,508,Low-cost,2023,2,9,28,Tue
2023-03-01,506,Low-cost,2023,3,9,1,Wed
2023-03-02,515,Low-cost,2023,3,9,2,Thu
2023-03-03,521,Low-cost,2023,3,9,3,Fri
2023-03-04,464,Low-cost,2023,3,9,4,Sat
2023-03-05,493,Low-cost,2023,3,9,5,Sun
2023-03-06,518,Low-cost,2023,3,10,6,Mon
2023-03-07,506,Low-cost,2023,3,10,7,Tue
2023-03-08,507,Low-cost,2023,3,10,8,Wed
2023-03-09,515,Low-cost,2023,3,10,9,Thu
2023-03-10,523,Low-cost,2023,3,10,10,Fri
2023-03-11,478,Low-cost,2023,3,10,11,Sat
2023-03-12,483,Low-cost,2023,3,10,12,Sun
2023-03-13,521,Low-cost,2023,3,11,13,Mon
2023-03-14,519,Low-cost,2023,3,11,14,Tue
2023-03-15,523,Low-cost,2023,3,11,15,Wed
2023-03-16,517,Low-cost,2023,3,11,16,Thu
2023-03-17,527,Low-cost,2023,3,11,17,Fri
2023-03-18,479,Low-cost,2023,3,11,18,Sat
2023-03-19,484,Low-cost,2023,3,11,19,Sun
2023-03-20,523,Low-cost,2023,3,12,20,Mon
2023-03-21,524,Low-cost,2023,3,12,21,Tue
2023-03-22,526,Low-cost,2023,3,12,22,Wed
2023-03-23,518,Low-cost,2023,3,12,23,Thu
2023-03-24,526,Low-cost,2023,3,12,24,Fri
2023-03-25,482,Low-cost,2023,3,12,25,Sat
2023-03-26,486,Low-cost,2023,3,12,26,Sun
2023-03-27,524,Low-cost,2023,3,13,27,Mon
2023-03-28,521,Low-cost,2023,3,13,28,Tue
2023-03-29,525,Low-cost,2023,3,13,29,Wed
2023-03-30,517,Low-cost,2023,3,13,30,Thu
2023-03-31,528,Low-cost,2023,3,13,31,Fri
2023-04-01,480,Low-cost,2023,4,13,1,Sat
2023-04-02,486,Low-cost,2023,4,13,2,Sun
2023-04-03,524,Low-cost,2023,4,14,3,Mon
2023-04-04,521,Low-cost,2023,4,14,4,Tue
2023-04-05,525,Low-cost,2023,4,14,5,Wed
2023-04-06,522,Low-cost,2023,4,14,6,Thu
2023-04-07,532,Low-cost,2023,4,14,7,Fri
2023-04-08,487,Low-cost,2023,4,14,8,Sat
2023-04-09,489,Low-cost,2023,4,14,9,Sun
2023-04-10,532,Low-cost,2023,4,15,10,Mon
2023-04-11,549,Low-cost,2023,4,15,11,Tue
2023-04-12,553,Low-cost,2023,4,15,12,Wed
2023-04-13,545,Low-cost,2023,4,15,13,Thu
2023-04-14,558,Low-cost,2023,4,15,14,Fri
2023-04-15,486,Low-cost,2023,4,15,15,Sat
2023-04-16,531,Low-cost,2023,4,15,16,Sun
2023-04-17,554,Low-cost,2023,4,16,17,Mon
2023-04-18,547,Low-cost,2023,4,16,18,Tue
2023-04-19,542,Low-cost,2023,4,16,19,Wed
2023-04-20,548,Low-cost,2023,4,16,20,Thu
2023-04-21,562,Low-cost,2023,4,16,21,Fri
2023-04-22,482,Low-cost,2023,4,16,22,Sat
2023-04-23,532,Low-cost,2023,4,16,23,Sun
2023-04-24,556,Low-cost,2023,4,17,24,Mon
2023-04-25,545,Low-cost,2023,4,17,25,Tue
2023-04-26,548,Low-cost,2023,4,17,26,Wed
2023-04-27,547,Low-cost,2023,4,17,27,Thu
2023-04-28,562,Low-cost,2023,4,17,28,Fri
2023-04-29,481,Low-cost,2023,4,17,29,Sat
2023-04-30,529,Low-cost,2023,4,17,30,Sun
2023-05-01,556,Low-cost,2023,5,18,1,Mon
2023-05-02,546,Low-cost,2023,5,18,2,Tue
2023-05-03,548,Low-cost,2023,5,18,3,Wed
2023-05-04,547,Low-cost,2023,5,18,4,Thu
2023-05-05,563,Low-cost,2023,5,18,5,Fri
2023-05-06,488,Low-cost,2023,5,18,6,Sat
2023-05-07,539,Low-cost,2023,5,18,7,Sun
2023-05-08,565,Low-cost,2023,5,19,8,Mon
2023-05-09,558,Low-cost,2023,5,19,9,Tue
2023-05-10,562,Low-cost,2023,5,19,10,Wed
2023-05-11,573,Low-cost,2023,5,19,11,Thu
2023-05-12,580,Low-cost,2023,5,19,12,Fri
2023-05-13,505,Low-cost,2023,5,19,13,Sat
2023-05-14,554,Low-cost,2023,5,19,14,Sun
2023-05-15,579,Low-cost,2023,5,20,15,Mon
2023-05-16,571,Low-cost,2023,5,20,16,Tue
2023-05-17,572,Low-cost,2023,5,20,17,Wed
2023-05-18,576,Low-cost,2023,5,20,18,Thu
2023-05-19,581,Low-cost,2023,5,20,19,Fri
2023-05-20,507,Low-cost,2023,5,20,20,Sat
2023-05-21,551,Low-cost,2023,5,20,21,Sun
2023-05-22,573,Low-cost,2023,5,21,22,Mon
2023-05-23,569,Low-cost,2023,5,21,23,Tue
2023-05-24,571,Low-cost,2023,5,21,24,Wed
2023-05-25,572,Low-cost,2023,5,21,25,Thu
2023-05-26,577,Low-cost,2023,5,21,26,Fri
2023-05-27,508,Low-cost,2023,5,21,27,Sat
2023-05-28,538,Low-cost,2023,5,21,28,Sun
2023-05-29,575,Low-cost,2023,5,22,29,Mon
2023-05-30,571,Low-cost,2023,5,22,30,Tue
2023-05-31,572,Low-cost,2023,5,22,31,Wed
2023-06-01,573,Low-cost,2023,6,22,1,Thu
2023-06-02,573,Low-cost,2023,6,22,2,Fri
2023-06-03,504,Low-cost,2023,6,22,3,Sat
2023-06-04,539,Low-cost,2023,6,22,4,Sun
2023-06-05,569,Low-cost,2023,6,23,5,Mon
2023-06-06,570,Low-cost,2023,6,23,6,Tue
2023-06-07,554,Low-cost,2023,6,23,7,Wed
2023-06-08,574,Low-cost,2023,6,23,8,Thu
2023-06-09,577,Low-cost,2023,6,23,9,Fri
2023-06-10,510,Low-cost,2023,6,23,10,Sat
2023-06-11,539,Low-cost,2023,6,23,11,Sun
2023-06-12,574,Low-cost,2023,6,24,12,Mon
2023-06-13,558,Low-cost,2023,6,24,13,Tue
2023-06-14,554,Low-cost,2023,6,24,14,Wed
2023-06-15,572,Low-cost,2023,6,24,15,Thu
2023-06-16,575,Low-cost,2023,6,24,16,Fri
2023-06-17,508,Low-cost,2023,6,24,17,Sat
2023-06-18,542,Low-cost,2023,6,24,18,Sun
2023-06-19,573,Low-cost,2023,6,25,19,Mon
2023-06-20,554,Low-cost,2023,6,25,20,Tue
2023-06-21,555,Low-cost,2023,6,25,21,Wed
2023-06-22,569,Low-cost,2023,6,25,22,Thu
2023-06-23,573,Low-cost,2023,6,25,23,Fri
2023-06-24,507,Low-cost,2023,6,25,24,Sat
2023-06-25,538,Low-cost,2023,6,25,25,Sun
2023-06-26,572,Low-cost,2023,6,26,26,Mon
2023-06-27,554,Low-cost,2023,6,26,27,Tue
2023-06-28,553,Low-cost,2023,6,26,28,Wed
2023-06-29,569,Low-cost,2023,6,26,29,Thu
2023-06-30,566,Low-cost,2023,6,26,30,Fri
2023-07-01,504,Low-cost,2023,7,26,1,Sat
2023-07-02,536,Low-cost,2023,7,26,2,Sun
2023-07-03,562,Low-cost,2023,7,27,3,Mon
2023-07-04,506,Low-cost,2023,7,27,4,Tue
2023-07-05,549,Low-cost,2023,7,27,5,Wed
2023-07-06,570,Low-cost,2023,7,27,6,Thu
2023-07-07,578,Low-cost,2023,7,27,7,Fri
2023-07-08,509,Low-cost,2023,7,27,8,Sat
2023-07-09,542,Low-cost,2023,7,27,9,Sun
2023-07-10,578,Low-cost,2023,7,28,10,Mon
2023-07-11,563,Low-cost,2023,7,28,11,Tue
2023-07-12,565,Low-cost,2023,7,28,12,Wed
2023-07-13,581,Low-cost,2023,7,28,13,Thu
2023-07-14,588,Low-cost,2023,7,28,14,Fri
2023-07-15,514,Low-cost,2023,7,28,15,Sat
2023-07-16,545,Low-cost,2023,7,28,16,Sun
2023-07-17,586,Low-cost,2023,7,29,17,Mon
2023-07-18,563,Low-cost,2023,7,29,18,Tue
2023-07-19,567,Low-cost,2023,7,29,19,Wed
2023-07-20,580,Low-cost,2023,7,29,20,Thu
2023-07-21,588,Low-cost,2023,7,29,21,Fri
2023-07-22,514,Low-cost,2023,7,29,22,Sat
2023-07-23,546,Low-cost,2023,7,29,23,Sun
2023-07-24,585,Low-cost,2023,7,30,24,Mon
2023-07-25,563,Low-cost,2023,7,30,25,Tue
2023-07-26,564,Low-cost,2023,7,30,26,Wed
2023-07-27,579,Low-cost,2023,7,30,27,Thu
2023-07-28,586,Low-cost,2023,7,30,28,Fri
2023-07-29,515,Low-cost,2023,7,30,29,Sat
2023-07-30,547,Low-cost,2023,7,30,30,Sun
2023-07-31,584,Low-cost,2023,7,31,31,Mon
2023-08-01,565,Low-cost,2023,8,31,1,Tue
2023-08-02,568,Low-cost,2023,8,31,2,Wed
2023-08-03,584,Low-cost,2023,8,31,3,Thu
2023-08-04,593,Low-cost,2023,8,31,4,Fri
2023-08-05,516,Low-cost,2023,8,31,5,Sat
2023-08-06,549,Low-cost,2023,8,31,6,Sun
2023-08-07,592,Low-cost,2023,8,32,7,Mon
2023-08-08,563,Low-cost,2023,8,32,8,Tue
2023-08-09,566,Low-cost,2023,8,32,9,Wed
2023-08-10,588,Low-cost,2023,8,32,10,Thu
2023-08-11,598,Low-cost,2023,8,32,11,Fri
2023-08-12,523,Low-cost,2023,8,32,12,Sat
2023-08-13,551,Low-cost,2023,8,32,13,Sun
2023-08-14,595,Low-cost,2023,8,33,14,Mon
2023-08-15,541,Low-cost,2023,8,33,15,Tue
2023-08-16,546,Low-cost,2023,8,33,16,Wed
2023-08-17,584,Low-cost,2023,8,33,17,Thu
2023-08-18,592,Low-cost,2023,8,33,18,Fri
2023-08-19,524,Low-cost,2023,8,33,19,Sat
2023-08-20,583,Low-cost,2023,8,33,20,Sun
2023-08-21,592,Low-cost,2023,8,34,21,Mon
2023-08-22,541,Low-cost,2023,8,34,22,Tue
2023-08-23,548,Low-cost,2023,8,34,23,Wed
2023-08-24,584,Low-cost,2023,8,34,24,Thu
2023-08-25,592,Low-cost,2023,8,34,25,Fri
2023-08-26,526,Low-cost,2023,8,34,26,Sat
2023-08-27,583,Low-cost,2023,8,34,27,Sun
2023-08-28,593,Low-cost,2023,8,35,28,Mon
2023-08-29,541,Low-cost,2023,8,35,29,Tue
2023-08-30,550,Low-cost,2023,8,35,30,Wed
2023-08-31,587,Low-cost,2023,8,35,31,Thu
2023-09-01,594,Low-cost,2023,9,35,1,Fri
2023-09-02,521,Low-cost,2023,9,35,2,Sat
2023-09-03,544,Low-cost,2023,9,35,3,Sun
2023-09-04,593,Low-cost,2023,9,36,4,Mon
2023-09-05,534,Low-cost,2023,9,36,5,Tue
2023-09-06,519,Low-cost,2023,9,36,6,Wed
2023-09-07,606,Low-cost,2023,9,36,7,Thu
2023-09-08,606,Low-cost,2023,9,36,8,Fri
2023-09-09,515,Low-cost,2023,9,36,9,Sat
2023-09-10,601,Low-cost,2023,9,36,10,Sun
2023-09-11,612,Low-cost,2023,9,37,11,Mon
2023-09-12,510,Low-cost,2023,9,37,12,Tue
2023-09-13,518,Low-cost,2023,9,37,13,Wed
2023-09-14,608,Low-cost,2023,9,37,14,Thu
2023-09-15,609,Low-cost,2023,9,37,15,Fri
2023-09-16,517,Low-cost,2023,9,37,16,Sat
2023-09-17,604,Low-cost,2023,9,37,17,Sun
2023-09-18,617,Low-cost,2023,9,38,18,Mon
2023-09-19,511,Low-cost,2023,9,38,19,Tue
2023-09-20,517,Low-cost,2023,9,38,20,Wed
2023-09-21,612,Low-cost,2023,9,38,21,Thu
2023-09-22,612,Low-cost,2023,9,38,22,Fri
2023-09-23,518,Low-cost,2023,9,38,23,Sat
2023-09-24,602,Low-cost,2023,9,38,24,Sun
2023-09-25,616,Low-cost,2023,9,39,25,Mon
2023-09-26,511,Low-cost,2023,9,39,26,Tue
2023-09-27,518,Low-cost,2023,9,39,27,Wed
2023-09-28,612,Low-cost,2023,9,39,28,Thu
2023-09-29,613,Low-cost,2023,9,39,29,Fri
2023-09-30,519,Low-cost,2023,9,39,30,Sat
2023-10-01,605,Low-cost,2023,10,39,1,Sun
2023-10-02,620,Low-cost,2023,10,40,2,Mon
2023-10-03,512,Low-cost,2023,10,40,3,Tue
2023-10-04,521,Low-cost,2023,10,40,4,Wed
2023-10-05,610,Low-cost,2023,10,40,5,Thu
2023-10-06,613,Low-cost,2023,10,40,6,Fri
2023-10-07,541,Low-cost,2023,10,40,7,Sat
2023-10-08,597,Low-cost,2023,10,40,8,Sun
2023-10-09,615,Low-cost,2023,10,41,9,Mon
2023-10-10,576,Low-cost,2023,10,41,10,Tue
2023-10-11,581,Low-cost,2023,10,41,11,Wed
2023-10-12,610,Low-cost,2023,10,41,12,Thu
2023-10-13,612,Low-cost,2023,10,41,13,Fri
2023-10-14,542,Low-cost,2023,10,41,14,Sat
2023-10-15,598,Low-cost,2023,10,41,15,Sun
2023-10-16,617,Low-cost,2023,10,42,16,Mon
2023-10-17,577,Low-cost,2023,10,42,17,Tue
2023-10-18,582,Low-cost,2023,10,42,18,Wed
2023-10-19,611,Low-cost,2023,10,42,19,Thu
2023-10-20,615,Low-cost,2023,10,42,20,Fri
2023-10-21,542,Low-cost,2023,10,42,21,Sat
2023-10-22,599,Low-cost,2023,10,42,22,Sun
2023-10-23,617,Low-cost,2023,10,43,23,Mon
